donation_id,donation_date,food_category,source,weight_kg
4416,2025-06-02,Fresh produce,Corporate Gift,25.6
4417,2025-04-16,Frozen,Community Drive,19.5
4418,2025-04-17,Bakery,Community Drive,33.0
4419,2025-02-13,Canned goods,Supermarket Co,28.0
4420,2025-02-13,Frozen,Local Farm,36.3
4421,2025-05-18,Beverages,Individual,41.8
4422,2025-07-17,Bakery,Supermarket Co,26.7
4423,2025-03-12,Dairy,Community Drive,16.6
4424,2025-01-01,Canned goods,Individual,2.6
4425,2025-08-14,Dairy,Supermarket Co,48.2
4426,2025-05-24,Fresh produce,Local Farm,25.9
4427,2025-09-06,Canned goods,Community Drive,20.3
4428,2025-01-25,Dry goods,Individual,26.0
4429,2025-01-29,Frozen,Community Drive,25.3
4430,2025-08-29,Bakery,Corporate Gift,39.6
4431,2025-05-27,Frozen,Corporate Gift,29.0
4432,2025-03-30,Dairy,Local Farm,30.3
4433,2025-08-23,Beverages,Individual,20.7
4434,2025-07-27,Frozen,Supermarket Co,27.4
4435,2025-03-23,Dry goods,Supermarket Co,37.9
4436,2025-07-02,Canned goods,Corporate Gift,22.8
4437,2025-08-06,Canned goods,Local Farm,8.6
4438,2025-08-02,Canned goods,Corporate Gift,16.0
4439,2025-03-02,Fresh produce,Individual,7.4
4440,2025-04-03,Dry goods,Supermarket Co,20.7
4441,2025-08-07,Fresh produce,Individual,28.2
4442,2025-01-28,Frozen,Individual,13.8
4443,2025-02-28,Frozen,Individual,43.5
4444,2025-07-13,Beverages,Supermarket Co,20.7
4445,2025-03-29,Bakery,Supermarket Co,12.5
4446,2025-06-06,Dry goods,Individual,14.9
4447,2025-03-06,Fresh produce,Individual,10.2
4448,2025-05-01,Canned goods,Community Drive,35.8
4449,2025-07-04,Fresh produce,Corporate Gift,15.7
4450,2025-07-18,Fresh produce,Supermarket Co,36.7
4451,2025-07-21,Fresh produce,Supermarket Co,27.5
4452,2025-06-13,Dairy,Supermarket Co,16.0
4453,2025-07-23,Frozen,Local Farm,49.6
4454,2025-06-02,Dry goods,Supermarket Co,35.6
4455,2025-07-07,Dry goods,Supermarket Co,17.3
4456,2025-04-27,Beverages,Local Farm,38.8
4457,2025-03-22,Beverages,Individual,17.1
4458,2025-04-08,Beverages,Individual,11.6
4459,2025-04-21,Frozen,Supermarket Co,4.7
4460,2025-02-25,Fresh produce,Community Drive,20.4
4461,2025-03-27,Dry goods,Local Farm,11.7
4462,2025-04-13,Dry goods,Supermarket Co,6.1
4463,2025-04-09,Frozen,Community Drive,36.3
4464,2025-05-29,Canned goods,Individual,19.0
4465,2025-09-04,Beverages,Supermarket Co,46.7
4466,2025-03-07,Dairy,Individual,6.5
4467,2025-05-06,Dry goods,Supermarket Co,48.3
4468,2025-03-04,Bakery,Supermarket Co,26.1
4469,2025-07-19,Dry goods,Corporate Gift,37.0
4470,2025-02-21,Fresh produce,Supermarket Co,29.7
4471,2025-08-23,Canned goods,Local Farm,25.7
4472,2025-02-04,Canned goods,Individual,20.6
4473,2025-02-15,Canned goods,Supermarket Co,49.0
4474,2025-02-09,Dry goods,Corporate Gift,39.4
4475,2025-08-02,Dry goods,Supermarket Co,29.2
4476,2025-03-17,Canned goods,Supermarket Co,1.4
4477,2025-04-23,Bakery,Community Drive,4.1
4478,2025-08-11,Fresh produce,Community Drive,21.1
4479,2025-02-17,Beverages,Corporate Gift,28.4
4480,2025-05-20,Dry goods,Individual,21.7
4481,2025-07-25,Frozen,Corporate Gift,19.7
4482,2025-02-03,Frozen,Individual,22.1
4483,2025-07-06,Beverages,Individual,39.1
4484,2025-03-05,Canned goods,Corporate Gift,7.9
4485,2025-07-01,Frozen,Supermarket Co,22.9
4486,2025-04-14,Dairy,Community Drive,11.3
4487,2025-01-06,Canned goods,Individual,40.9
4488,2025-06-22,Dry goods,Local Farm,6.9
4489,2025-07-24,Beverages,Individual,13.3
4490,2025-06-13,Canned goods,Supermarket Co,11.4
4491,2025-04-25,Bakery,Local Farm,1.3
4492,2025-02-07,Bakery,Local Farm,23.5
4493,2025-07-24,Bakery,Corporate Gift,45.6
4494,2025-05-16,Canned goods,Community Drive,18.2
4495,2025-01-22,Fresh produce,Local Farm,19.4
4496,2025-03-23,Bakery,Community Drive,39.3
4497,2025-03-14,Dairy,Community Drive,21.1
4498,2025-08-23,Dry goods,Supermarket Co,2.6
4499,2025-02-17,Canned goods,Corporate Gift,20.2
4500,2025-08-26,Beverages,Community Drive,36.3
4501,2025-07-18,Dairy,Community Drive,15.3
4502,2025-03-18,Fresh produce,Community Drive,19.3
4503,2025-03-18,Canned goods,Corporate Gift,21.0
4504,2025-08-08,Dairy,Corporate Gift,21.8
4505,2025-03-03,Dry goods,Local Farm,13.8
4506,2025-07-23,Dry goods,Community Drive,16.2
4507,2025-04-21,Fresh produce,Corporate Gift,23.1
4508,2025-05-26,Dry goods,Community Drive,29.0
4509,2025-09-01,Beverages,Individual,31.4
4510,2025-08-18,Dairy,Community Drive,22.4
4511,2025-03-10,Dry goods,Individual,8.5
4512,2025-04-25,Dry goods,Individual,41.2
4513,2025-06-08,Bakery,Supermarket Co,9.7
4514,2025-06-24,Bakery,Corporate Gift,18.5
4515,2025-03-25,Dairy,Local Farm,39.2
4516,2025-06-02,Frozen,Local Farm,48.5
4517,2025-02-28,Canned goods,Local Farm,34.6
4518,2025-05-29,Beverages,Local Farm,15.2
4519,2025-07-06,Dairy,Individual,38.9
4520,2025-02-01,Dry goods,Corporate Gift,47.0
4521,2025-01-04,Dairy,Community Drive,33.7
4522,2025-04-26,Beverages,Corporate Gift,16.3
4523,2025-05-22,Dry goods,Supermarket Co,6.4
4524,2025-08-23,Fresh produce,Corporate Gift,38.7
4525,2025-08-03,Canned goods,Corporate Gift,29.1
4526,2025-03-09,Dry goods,Corporate Gift,36.1
4527,2025-06-01,Canned goods,Individual,29.7
4528,2025-07-21,Canned goods,Community Drive,25.0
4529,2025-07-16,Beverages,Corporate Gift,20.5
4530,2025-06-29,Canned goods,Local Farm,13.4
4531,2025-05-31,Fresh produce,Local Farm,37.1
4532,2025-06-24,Fresh produce,Supermarket Co,17.6
4533,2025-06-22,Dairy,Corporate Gift,7.0
4534,2025-01-30,Dairy,Community Drive,1.2
4535,2025-08-06,Dairy,Supermarket Co,17.2
4536,2025-02-28,Fresh produce,Individual,8.9
4537,2025-08-20,Dairy,Community Drive,42.5
4538,2025-07-19,Bakery,Individual,15.0
4539,2025-05-10,Beverages,Community Drive,24.4
4540,2025-06-01,Beverages,Community Drive,33.4
4541,2025-08-22,Fresh produce,Local Farm,24.9
4542,2025-06-09,Dry goods,Local Farm,24.7
4543,2025-09-02,Beverages,Supermarket Co,48.6
4544,2025-03-23,Bakery,Supermarket Co,43.2
4545,2025-07-21,Dairy,Community Drive,49.2
4546,2025-03-21,Fresh produce,Corporate Gift,25.3
4547,2025-04-23,Dairy,Corporate Gift,40.1
4548,2025-07-26,Dry goods,Local Farm,47.8
4549,2025-05-27,Canned goods,Individual,8.4
4550,2025-07-16,Bakery,Individual,8.4
4551,2025-07-13,Canned goods,Supermarket Co,39.2
4552,2025-07-15,Frozen,Supermarket Co,8.6
4553,2025-03-08,Dairy,Individual,47.3
4554,2025-01-25,Canned goods,Supermarket Co,28.9
4555,2025-03-07,Bakery,Individual,33.0
4556,2025-08-27,Frozen,Local Farm,20.9
4557,2025-01-25,Fresh produce,Corporate Gift,47.2
4558,2025-07-27,Dairy,Supermarket Co,20.0
4559,2025-09-07,Beverages,Supermarket Co,11.7
4560,2025-08-12,Beverages,Supermarket Co,4.5
4561,2025-08-10,Fresh produce,Community Drive,17.7
4562,2025-02-25,Bakery,Corporate Gift,48.6
4563,2025-04-29,Bakery,Individual,42.8
4564,2025-07-21,Dairy,Supermarket Co,30.8
4565,2025-04-30,Fresh produce,Corporate Gift,10.8
4566,2025-06-21,Canned goods,Local Farm,33.0
4567,2025-02-23,Canned goods,Individual,18.7
4568,2025-07-17,Bakery,Local Farm,36.2
4569,2025-02-07,Dairy,Corporate Gift,15.9
4570,2025-04-27,Dairy,Corporate Gift,8.4
4571,2025-08-28,Frozen,Supermarket Co,6.1
4572,2025-04-17,Canned goods,Individual,29.1
4573,2025-03-19,Canned goods,Local Farm,33.1
4574,2025-04-02,Dairy,Individual,5.7
4575,2025-04-27,Fresh produce,Corporate Gift,21.8
4576,2025-01-03,Bakery,Local Farm,12.5
4577,2025-02-28,Dry goods,Corporate Gift,8.0
4578,2025-01-04,Fresh produce,Local Farm,26.4
4579,2025-01-26,Frozen,Community Drive,34.7
4580,2025-07-06,Bakery,Corporate Gift,47.3
4581,2025-06-02,Dry goods,Individual,45.6
4582,2025-07-07,Dairy,Supermarket Co,8.2
4583,2025-03-15,Beverages,Individual,18.3
4584,2025-05-10,Dry goods,Local Farm,43.9
4585,2025-05-17,Fresh produce,Individual,24.4
4586,2025-08-03,Bakery,Individual,1.7
4587,2025-06-14,Canned goods,Community Drive,41.0
4588,2025-05-19,Fresh produce,Supermarket Co,40.1
4589,2025-05-06,Fresh produce,Corporate Gift,7.5
4590,2025-06-03,Frozen,Individual,23.9
4591,2025-01-14,Dry goods,Individual,8.4
4592,2025-05-17,Fresh produce,Supermarket Co,17.5
4593,2025-06-18,Fresh produce,Corporate Gift,30.2
4594,2025-08-31,Beverages,Supermarket Co,8.9
4595,2025-04-12,Beverages,Individual,9.8
4596,2025-04-15,Beverages,Individual,48.0
4597,2025-06-30,Dry goods,Local Farm,27.4
4598,2025-06-26,Dairy,Corporate Gift,38.2
4599,2025-01-21,Beverages,Supermarket Co,41.6
4600,2025-08-21,Dry goods,Local Farm,9.5
4601,2025-01-16,Canned goods,Community Drive,12.9
4602,2025-06-11,Dry goods,Individual,40.9
4603,2025-06-16,Bakery,Corporate Gift,42.6
4604,2025-02-12,Dairy,Individual,43.1
4605,2025-01-16,Dairy,Individual,8.6
4606,2025-04-28,Bakery,Corporate Gift,24.5
4607,2025-04-27,Fresh produce,Community Drive,36.2
4608,2025-09-03,Dry goods,Supermarket Co,11.6
4609,2025-01-01,Canned goods,Individual,5.3
4610,2025-08-27,Beverages,Local Farm,15.9
4611,2025-06-09,Bakery,Community Drive,5.5
4612,2025-04-04,Dry goods,Corporate Gift,24.3
4613,2025-04-03,Bakery,Corporate Gift,29.1
4614,2025-05-18,Canned goods,Supermarket Co,3.6
4615,2025-05-12,Frozen,Local Farm,40.6
4616,2025-02-07,Dairy,Supermarket Co,48.7
4617,2025-06-28,Beverages,Community Drive,13.6
4618,2025-04-13,Beverages,Local Farm,42.3
4619,2025-08-15,Fresh produce,Individual,37.8
4620,2025-08-24,Fresh produce,Community Drive,25.8
4621,2025-03-04,Fresh produce,Community Drive,30.0
4622,2025-05-02,Dairy,Local Farm,45.3
4623,2025-08-26,Fresh produce,Corporate Gift,39.7
4624,2025-02-05,Dairy,Local Farm,13.3
4625,2025-06-14,Fresh produce,Local Farm,31.2
4626,2025-04-03,Fresh produce,Local Farm,3.6
4627,2025-04-02,Beverages,Individual,20.7
4628,2025-03-25,Frozen,Community Drive,19.8
4629,2025-01-08,Frozen,Local Farm,10.8
4630,2025-03-26,Canned goods,Individual,24.6
4631,2025-01-04,Frozen,Corporate Gift,46.6
4632,2025-03-02,Canned goods,Local Farm,3.0
4633,2025-01-27,Dairy,Local Farm,34.1
4634,2025-07-31,Canned goods,Local Farm,45.4
4635,2025-02-25,Fresh produce,Community Drive,32.5
4636,2025-02-16,Dry goods,Individual,35.3
4637,2025-08-17,Beverages,Community Drive,49.3
4638,2025-02-22,Frozen,Local Farm,5.0
4639,2025-07-17,Dairy,Corporate Gift,3.1
4640,2025-05-30,Bakery,Individual,36.9
4641,2025-01-11,Canned goods,Supermarket Co,8.2
4642,2025-09-03,Dry goods,Supermarket Co,43.6
4643,2025-01-31,Fresh produce,Individual,47.7
4644,2025-04-15,Fresh produce,Community Drive,12.7
4645,2025-05-26,Bakery,Individual,7.2
4646,2025-06-15,Beverages,Supermarket Co,46.6
4647,2025-03-06,Dry goods,Individual,48.7
4648,2025-05-14,Beverages,Corporate Gift,30.2
4649,2025-02-13,Bakery,Supermarket Co,2.4
4650,2025-05-17,Dairy,Community Drive,8.5
4651,2025-06-06,Dairy,Supermarket Co,6.9
4652,2025-07-18,Dry goods,Supermarket Co,37.8
4653,2025-04-18,Canned goods,Supermarket Co,44.7
4654,2025-02-12,Bakery,Individual,20.7
4655,2025-04-22,Frozen,Supermarket Co,14.0
4656,2025-05-10,Canned goods,Individual,9.3
4657,2025-01-16,Bakery,Supermarket Co,6.5
4658,2025-01-23,Dairy,Local Farm,36.8
4659,2025-08-17,Beverages,Corporate Gift,5.0
4660,2025-06-09,Dairy,Individual,18.5
4661,2025-08-26,Canned goods,Corporate Gift,29.3
4662,2025-07-12,Canned goods,Community Drive,45.5
4663,2025-05-12,Dairy,Supermarket Co,16.2
4664,2025-06-05,Beverages,Local Farm,16.3
4665,2025-07-26,Dairy,Corporate Gift,27.4
4666,2025-03-27,Fresh produce,Community Drive,10.8
4667,2025-07-09,Fresh produce,Individual,42.5
4668,2025-03-21,Dry goods,Local Farm,14.4
4669,2025-05-29,Dairy,Community Drive,25.3
4670,2025-08-26,Beverages,Corporate Gift,15.9
4671,2025-08-18,Frozen,Local Farm,40.0
4672,2025-08-07,Dry goods,Community Drive,28.2
4673,2025-01-11,Canned goods,Supermarket Co,31.4
4674,2025-04-22,Bakery,Community Drive,10.9
4675,2025-02-26,Frozen,Individual,11.3
4676,2025-03-01,Dairy,Individual,35.0
4677,2025-03-03,Canned goods,Community Drive,11.8
4678,2025-03-06,Dairy,Corporate Gift,41.2
4679,2025-01-06,Beverages,Individual,37.0
4680,2025-05-19,Fresh produce,Corporate Gift,12.5
4681,2025-07-05,Canned goods,Local Farm,36.5
4682,2025-07-24,Dry goods,Supermarket Co,34.4
4683,2025-06-18,Dry goods,Local Farm,15.7
4684,2025-04-29,Canned goods,Community Drive,28.6
4685,2025-03-20,Beverages,Community Drive,10.9
4686,2025-04-01,Beverages,Corporate Gift,18.3
4687,2025-06-27,Bakery,Local Farm,2.8
4688,2025-08-30,Canned goods,Community Drive,22.0
4689,2025-03-18,Beverages,Individual,28.1
4690,2025-05-23,Beverages,Local Farm,32.6
4691,2025-08-11,Frozen,Community Drive,48.5
4692,2025-08-16,Dry goods,Local Farm,30.9
4693,2025-08-24,Dry goods,Local Farm,12.9
4694,2025-08-21,Canned goods,Local Farm,33.5
4695,2025-07-18,Canned goods,Individual,4.7
4696,2025-06-06,Canned goods,Individual,12.8
4697,2025-05-02,Dry goods,Corporate Gift,41.6
4698,2025-05-14,Dry goods,Community Drive,26.5
4699,2025-06-05,Dairy,Supermarket Co,46.7
4700,2025-04-16,Fresh produce,Supermarket Co,46.7
4701,2025-08-17,Dry goods,Supermarket Co,27.9
4702,2025-07-13,Frozen,Supermarket Co,47.1
4703,2025-08-12,Dairy,Individual,23.7
4704,2025-06-14,Bakery,Local Farm,17.6
4705,2025-06-10,Canned goods,Corporate Gift,40.3
4706,2025-05-25,Bakery,Local Farm,43.7
4707,2025-08-09,Frozen,Corporate Gift,47.3
4708,2025-09-06,Dry goods,Local Farm,32.3
4709,2025-07-09,Bakery,Corporate Gift,33.1
4710,2025-04-29,Beverages,Individual,9.0
4711,2025-04-29,Canned goods,Corporate Gift,37.0
4712,2025-01-09,Bakery,Community Drive,7.5
4713,2025-07-28,Canned goods,Individual,29.3
4714,2025-02-09,Bakery,Supermarket Co,42.8
4715,2025-03-12,Bakery,Individual,31.5
4716,2025-04-12,Canned goods,Community Drive,15.9
4717,2025-04-20,Dry goods,Supermarket Co,33.3
4718,2025-07-17,Frozen,Corporate Gift,1.7
4719,2025-03-19,Dry goods,Supermarket Co,28.7
4720,2025-09-04,Canned goods,Community Drive,21.6
4721,2025-06-05,Canned goods,Supermarket Co,12.1
4722,2025-07-28,Fresh produce,Supermarket Co,14.0
4723,2025-05-16,Frozen,Local Farm,34.6
4724,2025-02-07,Dairy,Supermarket Co,44.2
4725,2025-01-13,Dairy,Corporate Gift,43.9
4726,2025-07-25,Canned goods,Supermarket Co,34.7
4727,2025-07-19,Frozen,Community Drive,30.2
4728,2025-06-27,Fresh produce,Community Drive,27.9
4729,2025-01-07,Dairy,Local Farm,18.3
4730,2025-04-13,Beverages,Local Farm,24.1
4731,2025-04-15,Fresh produce,Community Drive,39.1
4732,2025-03-31,Dry goods,Supermarket Co,38.1
4733,2025-07-04,Fresh produce,Individual,33.6
4734,2025-02-26,Fresh produce,Individual,25.4
4735,2025-05-02,Frozen,Community Drive,4.4
4736,2025-03-11,Canned goods,Local Farm,42.9
4737,2025-02-23,Canned goods,Individual,25.5
4738,2025-08-17,Bakery,Local Farm,43.6
4739,2025-04-12,Beverages,Individual,45.5
4740,2025-01-10,Canned goods,Supermarket Co,7.3
4741,2025-05-15,Dry goods,Corporate Gift,48.0
4742,2025-08-23,Canned goods,Community Drive,25.6
4743,2025-05-26,Dairy,Corporate Gift,44.7
4744,2025-05-26,Fresh produce,Corporate Gift,40.2
4745,2025-02-10,Beverages,Supermarket Co,37.2
4746,2025-02-21,Beverages,Corporate Gift,36.5
4747,2025-08-11,Beverages,Local Farm,23.3
4748,2025-08-10,Dairy,Corporate Gift,3.7
4749,2025-02-19,Bakery,Individual,49.6
4750,2025-03-16,Fresh produce,Corporate Gift,14.4
4751,2025-05-20,Canned goods,Corporate Gift,26.6
4752,2025-02-06,Canned goods,Community Drive,19.5
4753,2025-05-18,Beverages,Corporate Gift,30.3
4754,2025-04-18,Bakery,Corporate Gift,14.8
4755,2025-04-08,Bakery,Local Farm,32.9
4756,2025-01-01,Dry goods,Individual,49.1
4757,2025-03-05,Fresh produce,Supermarket Co,26.0
4758,2025-09-06,Frozen,Individual,37.9
4759,2025-03-27,Fresh produce,Local Farm,46.9
4760,2025-02-02,Frozen,Supermarket Co,17.8
4761,2025-06-10,Dry goods,Individual,49.2
4762,2025-03-27,Dairy,Individual,32.0
4763,2025-01-02,Fresh produce,Corporate Gift,26.6
4764,2025-04-10,Frozen,Individual,26.1
4765,2025-06-02,Dry goods,Community Drive,6.6
4766,2025-01-13,Frozen,Individual,10.5
4767,2025-04-06,Fresh produce,Individual,28.5
4768,2025-05-25,Frozen,Supermarket Co,39.3
4769,2025-06-13,Fresh produce,Community Drive,46.5
4770,2025-06-15,Fresh produce,Supermarket Co,32.5
4771,2025-02-05,Bakery,Corporate Gift,22.1
4772,2025-05-01,Dry goods,Corporate Gift,35.0
4773,2025-02-14,Dairy,Corporate Gift,46.5
4774,2025-08-06,Bakery,Corporate Gift,28.7
4775,2025-02-06,Beverages,Local Farm,19.0
4776,2025-07-25,Fresh produce,Supermarket Co,42.2
4777,2025-08-23,Dry goods,Corporate Gift,36.2
4778,2025-02-15,Dairy,Individual,8.5
4779,2025-06-28,Beverages,Individual,21.1
4780,2025-05-04,Canned goods,Supermarket Co,15.0
4781,2025-05-06,Canned goods,Local Farm,22.7
4782,2025-02-03,Bakery,Corporate Gift,46.6
4783,2025-05-07,Frozen,Community Drive,31.5
4784,2025-08-27,Dry goods,Individual,46.5
4785,2025-06-04,Frozen,Supermarket Co,23.1
4786,2025-02-19,Frozen,Supermarket Co,22.5
4787,2025-06-27,Beverages,Corporate Gift,37.8
4788,2025-08-15,Beverages,Community Drive,23.8
4789,2025-03-30,Dry goods,Individual,19.2
4790,2025-02-10,Canned goods,Supermarket Co,7.9
4791,2025-02-25,Fresh produce,Local Farm,15.7
4792,2025-02-27,Dairy,Community Drive,10.8
4793,2025-04-21,Bakery,Supermarket Co,6.3
4794,2025-02-17,Frozen,Local Farm,45.9
4795,2025-04-01,Canned goods,Supermarket Co,27.2
4796,2025-02-21,Fresh produce,Local Farm,38.9
4797,2025-03-31,Dry goods,Local Farm,10.1
4798,2025-03-18,Canned goods,Corporate Gift,22.4
4799,2025-08-11,Dairy,Supermarket Co,25.8
4800,2025-03-20,Frozen,Individual,1.7
4801,2025-02-03,Dry goods,Local Farm,18.1
4802,2025-07-14,Dairy,Community Drive,37.2
4803,2025-06-02,Frozen,Corporate Gift,26.6
4804,2025-06-15,Fresh produce,Corporate Gift,47.2
4805,2025-05-30,Canned goods,Supermarket Co,14.8
4806,2025-08-18,Bakery,Individual,49.8
4807,2025-06-15,Beverages,Local Farm,41.1
4808,2025-06-17,Canned goods,Community Drive,48.8
4809,2025-01-13,Dairy,Corporate Gift,22.0
4810,2025-04-13,Frozen,Community Drive,29.8
4811,2025-03-15,Bakery,Corporate Gift,3.6
4812,2025-07-19,Dairy,Supermarket Co,1.3
4813,2025-02-22,Bakery,Community Drive,1.4
4814,2025-03-06,Canned goods,Community Drive,19.6
4815,2025-04-20,Beverages,Individual,32.6
4816,2025-05-21,Dry goods,Local Farm,26.9
4817,2025-05-31,Bakery,Individual,34.3
4818,2025-01-12,Beverages,Local Farm,32.4
4819,2025-03-05,Fresh produce,Individual,12.3
4820,2025-08-26,Canned goods,Corporate Gift,35.9
4821,2025-08-25,Bakery,Local Farm,36.9
4822,2025-08-31,Beverages,Local Farm,41.5
4823,2025-08-31,Fresh produce,Local Farm,31.2
4824,2025-02-13,Dry goods,Individual,2.9
4825,2025-06-12,Dry goods,Community Drive,10.9
4826,2025-04-01,Fresh produce,Corporate Gift,4.0
4827,2025-03-06,Canned goods,Community Drive,1.6
4828,2025-07-23,Bakery,Individual,39.1
4829,2025-05-24,Frozen,Corporate Gift,4.5
4830,2025-07-05,Dairy,Community Drive,20.3
4831,2025-04-24,Frozen,Individual,5.3
4832,2025-01-28,Dry goods,Community Drive,37.3
4833,2025-05-28,Beverages,Corporate Gift,26.9
4834,2025-06-16,Fresh produce,Corporate Gift,40.8
4835,2025-01-09,Bakery,Supermarket Co,37.4
4836,2025-01-14,Frozen,Local Farm,5.0
4837,2025-04-07,Beverages,Local Farm,49.1
4838,2025-04-01,Dairy,Local Farm,13.8
4839,2025-02-02,Bakery,Corporate Gift,18.9
4840,2025-08-27,Dairy,Individual,16.8
4841,2025-04-13,Frozen,Supermarket Co,20.5
4842,2025-07-21,Dairy,Community Drive,6.4
4843,2025-05-20,Beverages,Community Drive,31.0
4844,2025-06-07,Dairy,Local Farm,1.0
4845,2025-03-10,Beverages,Individual,25.5
4846,2025-05-14,Frozen,Corporate Gift,26.9
4847,2025-07-04,Fresh produce,Community Drive,2.1
4848,2025-02-17,Frozen,Corporate Gift,10.1
4849,2025-04-12,Dairy,Supermarket Co,8.5
4850,2025-09-05,Beverages,Local Farm,21.3
4851,2025-06-01,Fresh produce,Corporate Gift,23.1
4852,2025-03-19,Fresh produce,Community Drive,35.3
4853,2025-01-21,Frozen,Supermarket Co,49.9
4854,2025-03-29,Beverages,Local Farm,10.5
4855,2025-06-19,Dairy,Local Farm,17.3
4856,2025-04-17,Dry goods,Corporate Gift,39.3
4857,2025-08-02,Canned goods,Corporate Gift,14.4
4858,2025-05-19,Bakery,Local Farm,11.9
4859,2025-02-10,Beverages,Supermarket Co,15.7
4860,2025-01-07,Dairy,Individual,33.8
4861,2025-08-14,Fresh produce,Corporate Gift,45.2
4862,2025-04-04,Canned goods,Corporate Gift,11.8
4863,2025-02-25,Bakery,Corporate Gift,9.8
4864,2025-02-24,Bakery,Individual,36.3
4865,2025-05-02,Dairy,Corporate Gift,42.3
4866,2025-07-07,Dairy,Supermarket Co,30.2
4867,2025-02-05,Dairy,Local Farm,40.9
4868,2025-07-18,Frozen,Supermarket Co,1.7
4869,2025-03-05,Frozen,Corporate Gift,42.9
4870,2025-01-18,Beverages,Local Farm,34.7
4871,2025-01-05,Dairy,Local Farm,15.4
4872,2025-04-20,Dairy,Local Farm,22.2
4873,2025-01-30,Dairy,Supermarket Co,47.9
4874,2025-05-29,Fresh produce,Local Farm,48.7
4875,2025-03-07,Fresh produce,Corporate Gift,45.6
4876,2025-02-27,Bakery,Corporate Gift,25.0
